listing_id,url,make,model,manufactured,type_of_vehicle,power,engine_cap,curb_weight,no_of_owners,mileage,price
998058,https://www.sgcarmart.com/listing/998058,audi,q2,2018,suv,85,999,1315,2,30000,99800
1020641,https://www.sgcarmart.com/listing/1020641,mazda,2,2017,luxury sedan,121,1998,1472,1,28000,72800
1020574,https://www.sgcarmart.com/listing/1020574,lexus,is,2010,luxury sedan,153,2500,1625,-1,139200,71888
1026144,https://www.sgcarmart.com/listing/1026144,toyota,corolla,2011,mid-sized sedan,90,1598,1195,2,198298,63800
1030681,https://www.sgcarmart.com/listing/1030681,toyota,86,2012,sports car,147,1998,1239,3,116000,139888
1011908,https://www.sgcarmart.com/listing/1011908,audi,a3,2016,hatchback,92,1395,1300,1,82000,63800
1012475,https://www.sgcarmart.com/listing/1012475,toyota,vellfire,2015,mpv,134,2493,2030,3,76000,107800
1021780,https://www.sgcarmart.com/listing/1021780,mercedes-benz,e250,2013,luxury sedan,155,1991,1680,-1,85000,72800
1007935,https://www.sgcarmart.com/listing/1007935,peugeot,3008,2017,suv,96,1199,1270,1,72000,82800
1020750,https://www.sgcarmart.com/listing/1020750,bmw,m3,2014,sports car,317,2979,1560,4,78000,188500
1003810,https://www.sgcarmart.com/listing/1003810,bmw,m2,2014,sports car,240,2979,1470,4,120000,93000
995373,https://www.sgcarmart.com/listing/995373,mazda,2,2018,luxury sedan,121,1998,1515,1,45000,90000
1031189,https://www.sgcarmart.com/listing/1031189,honda,hr-v,2016,suv,96,1496,1185,1,62000,58800
872806,https://www.sgcarmart.com/listing/872806,mercedes-benz,e250,2015,luxury sedan,155,1991,1680,1,130000,92800
1025110,https://www.sgcarmart.com/listing/1025110,toyota,vellfire,2015,mpv,134,2493,2000,2,59000,92888
1010033,https://www.sgcarmart.com/listing/1010033,bmw,523i,2011,luxury sedan,150,2497,1725,4,115000,92888
1027286,https://www.sgcarmart.com/listing/1027286,honda,vezel,2016,suv,96,1496,1190,1,65000,55800
983721,https://www.sgcarmart.com/listing/983721,toyota,corolla,2015,mid-sized sedan,90,1598,1205,1,98000,45000
1025306,https://www.sgcarmart.com/listing/1025306,toyota,camry,2019,luxury sedan,160,2487,1570,1,23000,126000
1031194,https://www.sgcarmart.com/listing/1031194,honda,e,2015,mpv,129,2356,1855,1,43000,73800
1004895,https://www.sgcarmart.com/listing/1004895,mini,cooper,2012,sports car,135,1598,1255,3,93000,53888
1029156,https://www.sgcarmart.com/listing/1029156,nissan,qashqai,2015,suv,85,1197,1285,1,16300,53800
1023258,https://www.sgcarmart.com/listing/1023258,volkswagen,passat,2020,luxury sedan,140,1984,1530,1,6500,142988
1010167,https://www.sgcarmart.com/listing/1010167,volkswagen,beetle,2018,hatchback,77,1197,1340,-1,56392,91800
1024776,https://www.sgcarmart.com/listing/1024776,bmw,535i,2011,luxury sedan,225,2979,1775,4,110000,113000
1015670,https://www.sgcarmart.com/listing/1015670,mazda,2,2021,luxury sedan,121,1998,1515,1,1000,108800
1022912,https://www.sgcarmart.com/listing/1022912,honda,fit,2008,hatchback,73,1339,1010,5,123000,25388
946052,https://www.sgcarmart.com/listing/946052,audi,a6,2012,luxury sedan,132,1984,1565,2,151000,41888
1018681,https://www.sgcarmart.com/listing/1018681,toyota,c-hr,2018,suv,85,1197,1385,1,34000,73800
994653,https://www.sgcarmart.com/listing/994653,mazda,2,2016,mpv,111,1998,1535,1,64000,63800
1009856,https://www.sgcarmart.com/listing/1009856,honda,shuttle,2015,stationwagon,97,1496,1130,2,80258,53000
1025922,https://www.sgcarmart.com/listing/1025922,volvo,s60,2014,luxury sedan,84,1560,1549,2,113500,48551
1029506,https://www.sgcarmart.com/listing/1029506,toyota,corolla,2016,mid-sized sedan,73,1496,1140,3,47544,52900
1030483,https://www.sgcarmart.com/listing/1030483,mercedes-benz,gla180,2017,suv,90,1595,1435,1,66000,95000
1030891,https://www.sgcarmart.com/listing/1030891,mercedes-benz,amg,2011,sports car,225,3498,1540,2,26000,130000
1025842,https://www.sgcarmart.com/listing/1025842,toyota,sienta,2007,mpv,81,1496,1210,2,170000,60800
997930,https://www.sgcarmart.com/listing/997930,honda,e,2018,mpv,129,2356,1858,1,95000,116800
1018505,https://www.sgcarmart.com/listing/1018505,hyundai,elantra,2017,mid-sized sedan,93,1591,1345,1,54000,65000
1020773,https://www.sgcarmart.com/listing/1020773,mercedes-benz,c180,2011,luxury sedan,115,1597,1500,3,137199,77900
1021038,https://www.sgcarmart.com/listing/1021038,peugeot,5008,2014,mpv,84,1560,1520,1,90000,37300
1011260,https://www.sgcarmart.com/listing/1011260,hyundai,elantra,2016,mid-sized sedan,93,1591,1345,1,70000,49800
1021899,https://www.sgcarmart.com/listing/1021899,hyundai,elantra,2011,mid-sized sedan,95,1591,1267,2,94000,39800
996242,https://www.sgcarmart.com/listing/996242,mitsubishi,lancer,2009,mid-sized sedan,79,1584,1132,5,150000,23000
1004998,https://www.sgcarmart.com/listing/1004998,mercedes-benz,amg,2018,suv,155,1991,1760,2,34000,190333
1007867,https://www.sgcarmart.com/listing/1007867,bmw,316i,2013,luxury sedan,100,1598,1405,1,131000,45800
1014843,https://www.sgcarmart.com/listing/1014843,honda,jazz,2019,hatchback,73,1318,1052,1,17220,56200
1030423,https://www.sgcarmart.com/listing/1030423,mercedes-benz,amg,2011,sports car,386,5461,1870,3,59000,168000
1025616,https://www.sgcarmart.com/listing/1025616,mercedes-benz,glc250,2017,suv,155,1991,1735,1,68000,142800
1018972,https://www.sgcarmart.com/listing/1018972,toyota,camry,2009,luxury sedan,108,1998,1530,5,130000,49300
968690,https://www.sgcarmart.com/listing/968690,bmw,520i,2013,luxury sedan,135,1997,1615,2,112000,71888
C1021567,https://www.sgcarmart.com/listing/C1021567,volkswagen,jetta,2015,mid-sized sedan,90,1390,1417,1,96853,45800
1014608,https://www.sgcarmart.com/listing/1014608,mercedes-benz,s400l,2015,luxury sedan,245,2996,1935,2,63000,182800
1024404,https://www.sgcarmart.com/listing/1024404,nissan,qashqai,2017,suv,85,1197,XXXXX,1,27908,67888
1016292,https://www.sgcarmart.com/listing/1016292,bentley,continental,2012,sports car,460,5998,2320,5,88775,319900
1027604,https://www.sgcarmart.com/listing/1027604,opel,astra,2017,hatchback,77,999,1188,2,38500,49800
1007201,https://www.sgcarmart.com/listing/1007201,mercedes-benz,s320l,2016,luxury sedan,200,2996,1940,1,80000,202800
1029747,https://www.sgcarmart.com/listing/1029747,toyota,c-hr,2017,suv,90,1797,1440,1,52000,72800
1027233,https://www.sgcarmart.com/listing/1027233,honda,airwave,2007,stationwagon,81,1496,1160,3,234000,11500
1027143,https://www.sgcarmart.com/listing/1027143,land rover,range,2016,suv,375,4999,2329,2,48000,378000
1024297,https://www.sgcarmart.com/listing/1024297,mercedes-benz,e250,2016,luxury sedan,155,1991,1615,1,65242,151800
1030222,https://www.sgcarmart.com/listing/1030222,mercedes-benz,s350,2007,luxury sedan,200,3498,1925,2,138000,65000
1028398,https://www.sgcarmart.com/listing/1028398,honda,civic,2017,mid-sized sedan,92,1597,1249,2,51000,74800
1030931,https://www.sgcarmart.com/listing/1030931,honda,jazz,2015,hatchback,96,1498,1046,2,75000,43000
1019026,https://www.sgcarmart.com/listing/1019026,toyota,camry,2018,luxury sedan,155,2487,1570,1,28000,108800
1010073,https://www.sgcarmart.com/listing/1010073,mercedes-benz,amg,2012,sports car,336,6208,1730,1,127000,118000
1007356,https://www.sgcarmart.com/listing/1007356,honda,freed,2019,mpv,101,1496,1430,1,15000,101888
996927,https://www.sgcarmart.com/listing/996927,toyota,corolla,2008,mid-sized sedan,80,1598,1195,3,141400,14999
1031276,https://www.sgcarmart.com/listing/1031276,toyota,vios,2018,mid-sized sedan,79,1496,1085,1,20270,56666
989743,https://www.sgcarmart.com/listing/989743,honda,crossroad,2008,suv,103,1799,1410,6,119000,19800
1021306,https://www.sgcarmart.com/listing/1021306,toyota,corolla,2018,mid-sized sedan,96,1598,1230,1,63000,78688
975200,https://www.sgcarmart.com/listing/975200,bmw,135i,2009,sports car,225,2979,1560,6,168000,102960
1027474,https://www.sgcarmart.com/listing/1027474,mercedes-benz,cls350,2011,luxury sedan,225,3498,1735,4,124000,113800
1025544,https://www.sgcarmart.com/listing/1025544,bmw,320i,2019,luxury sedan,135,1998,1460,3,21572,166800
1028024,https://www.sgcarmart.com/listing/1028024,bmw,420i,2014,sports car,135,1997,1675,2,24000,101800
1029309,https://www.sgcarmart.com/listing/1029309,hyundai,avante,2009,mid-sized sedan,89,1591,1264,3,159000,21900
1027378,https://www.sgcarmart.com/listing/1027378,kia,cerato,2018,mid-sized sedan,93,1591,1287,2,51500,77000
1030267,https://www.sgcarmart.com/listing/1030267,toyota,picnic,2009,mpv,110,1998,1540,3,123000,54800
992834,https://www.sgcarmart.com/listing/992834,volvo,v40,2013,hatchback,132,1596,1438,2,144579,38888
1030876,https://www.sgcarmart.com/listing/1030876,bmw,m6,2012,sports car,412,4395,1850,6,64800,215000
1029258,https://www.sgcarmart.com/listing/1029258,mercedes-benz,amg,2017,luxury sedan,135,1991,1465,1,56341,141800
991236,https://www.sgcarmart.com/listing/991236,nissan,x-trail,2017,suv,106,1997,1626,1,91559,78800
1014054,https://www.sgcarmart.com/listing/1014054,nissan,sylphy,2015,mid-sized sedan,85,1598,1205,1,49257,51800
953460,https://www.sgcarmart.com/listing/953460,toyota,corolla,2010,mid-sized sedan,90,1598,1195,2,100234,56500
1000641,https://www.sgcarmart.com/listing/1000641,volkswagen,scirocco,2009,sports car,155,1984,1393,4,160000,71500
1014277,https://www.sgcarmart.com/listing/1014277,hyundai,elantra,2011,mid-sized sedan,95,1591,1267,5,132415,40494
1023835,https://www.sgcarmart.com/listing/1023835,peugeot,rcz,2011,sports car,115,1598,1336,2,84400,78800
1022663,https://www.sgcarmart.com/listing/1022663,hyundai,accent,2019,mid-sized sedan,73,1368,XXXXX,1,11439,53800
1026842,https://www.sgcarmart.com/listing/1026842,toyota,previa,2016,mpv,125,2362,1775,1,110000,103800
1030714,https://www.sgcarmart.com/listing/1030714,nissan,sylphy,2020,mid-sized sedan,85,1598,1205,1,4000,93000
1010684,https://www.sgcarmart.com/listing/1010684,maserati,granturismo,2011,sports car,331,4691,1770,3,46000,295000
977571,https://www.sgcarmart.com/listing/977571,maserati,ghibli,2018,luxury sedan,257,2979,1850,1,12000,325888
1013915,https://www.sgcarmart.com/listing/1013915,bentley,continental,2010,luxury sedan,412,5998,2525,4,80000,188000
998302,https://www.sgcarmart.com/listing/998302,toyota,corolla,2011,mid-sized sedan,90,1598,1195,3,132421,37800
1006215,https://www.sgcarmart.com/listing/1006215,honda,shuttle,2019,stationwagon,97,1496,1130,1,30000,76800
1020791,https://www.sgcarmart.com/listing/1020791,seat,leon,2016,hatchback,81,1197,1241,1,71000,50500
984049,https://www.sgcarmart.com/listing/984049,porsche,911,2006,sports car,261,3824,1590,5,96000,170000
1027591,https://www.sgcarmart.com/listing/1027591,honda,vezel,2016,suv,96,1496,1210,1,120000,60888
998841,https://www.sgcarmart.com/listing/998841,toyota,land,2017,suv,234,4608,2530,1,69000,183800
963362,https://www.sgcarmart.com/listing/963362,mercedes-benz,a180,2018,hatchback,100,1332,1365,1,15000,115800
1025440,https://www.sgcarmart.com/listing/1025440,volkswagen,golf,2016,hatchback,92,1395,1249,1,46500,75500
1024669,https://www.sgcarmart.com/listing/1024669,lexus,gs,2012,luxury sedan,233,3456,1650,1,65000,72800
1021965,https://www.sgcarmart.com/listing/1021965,honda,civic,2017,hatchback,127,1498,1322,1,89000,103700
1026226,https://www.sgcarmart.com/listing/1026226,mercedes-benz,s400l,2015,luxury sedan,245,2996,1935,2,79200,183880
1030882,https://www.sgcarmart.com/listing/1030882,infiniti,q60,2017,sports car,298,2997,1748,2,44000,138888
1025355,https://www.sgcarmart.com/listing/1025355,mazda,2,2018,hatchback,85,1496,1067,-1,42000,66800
1029774,https://www.sgcarmart.com/listing/1029774,skoda,octavia,2019,mid-sized sedan,110,1395,1289,1,10500,95800
1025738,https://www.sgcarmart.com/listing/1025738,bmw,630i,2020,luxury sedan,192,1998,1785,1,3740,269800
1021187,https://www.sgcarmart.com/listing/1021187,hyundai,avante,2019,mid-sized sedan,93,1591,1345,1,50983,72800
1018061,https://www.sgcarmart.com/listing/1018061,mitsubishi,lancer,2009,mid-sized sedan,79,1584,1162,-1,110000,25000
1023929,https://www.sgcarmart.com/listing/1023929,honda,fit,2008,hatchback,73,1339,1010,5,211000,15800
1022878,https://www.sgcarmart.com/listing/1022878,mercedes-benz,c180,2009,luxury sedan,115,1796,1495,3,108000,65800
949999,https://www.sgcarmart.com/listing/949999,volvo,s90,2019,luxury sedan,187,1969,1695,1,19500,156777
C993050,https://www.sgcarmart.com/listing/C993050,honda,fit,2019,hatchback,73,1317,1030,2,24683,69800
999031,https://www.sgcarmart.com/listing/999031,audi,a4,2018,luxury sedan,140,1984,1480,1,54339,111800
919795,https://www.sgcarmart.com/listing/919795,audi,a7,2014,luxury sedan,150,2773,1730,1,89421,95800
1029461,https://www.sgcarmart.com/listing/1029461,honda,vezel,2016,suv,112,1496,1280,2,48948,59800
988383,https://www.sgcarmart.com/listing/988383,mercedes-benz,c180,2010,luxury sedan,115,1796,1495,3,144839,76800
1020576,https://www.sgcarmart.com/listing/1020576,toyota,alphard,2017,mpv,134,2494,2075,1,40988,186000
1010941,https://www.sgcarmart.com/listing/1010941,hyundai,elantra,2011,mid-sized sedan,95,1591,1267,1,135000,40800
1022734,https://www.sgcarmart.com/listing/1022734,honda,vezel,2018,suv,96,1496,1190,1,24572,80888
1018286,https://www.sgcarmart.com/listing/1018286,honda,fit,2018,hatchback,101,1496,XXXXX,1,14000,83000
1023441,https://www.sgcarmart.com/listing/1023441,toyota,prius,2016,hatchback,74,1497,1120,2,120000,50800
1000089,https://www.sgcarmart.com/listing/1000089,mclaren,720s,2017,sports car,530,3994,1419,2,22800,818000
1023698,https://www.sgcarmart.com/listing/1023698,toyota,aqua,2015,hatchback,73,1496,1080,2,85000,41500
941273,https://www.sgcarmart.com/listing/941273,volkswagen,golf,2010,hatchback,77,1197,1264,5,137000,57000
C1026658,https://www.sgcarmart.com/listing/C1026658,honda,city,2016,mid-sized sedan,88,1497,1096,1,50000,60500
984524,https://www.sgcarmart.com/listing/984524,bmw,x3,2018,suv,185,1998,1715,2,25000,199800
1021668,https://www.sgcarmart.com/listing/1021668,mini,cooper,2012,sports car,135,1598,1155,3,140000,38000
1022686,https://www.sgcarmart.com/listing/1022686,suzuki,swift,2008,hatchback,92,1586,1090,3,155000,16500
1030750,https://www.sgcarmart.com/listing/1030750,bmw,z4,2021,sports car,145,1998,1430,1,3100,235988
1024449,https://www.sgcarmart.com/listing/1024449,honda,hr-v,2018,suv,96,1496,1200,1,56000,76800
1028787,https://www.sgcarmart.com/listing/1028787,bmw,116i,2011,hatchback,100,1598,XXXXX,4,98225,24000
1005468,https://www.sgcarmart.com/listing/1005468,nissan,note,2016,hatchback,72,1198,1081,1,97288,48800
1010391,https://www.sgcarmart.com/listing/1010391,toyota,voxy,2017,mpv,100,1797,1630,2,39813,109800
1018523,https://www.sgcarmart.com/listing/1018523,mercedes-benz,e200,2116,luxury sedan,135,1991,1605,2,55000,135988
1002569,https://www.sgcarmart.com/listing/1002569,mercedes-benz,amg,2015,luxury sedan,135,1991,1655,1,118000,99800
1028701,https://www.sgcarmart.com/listing/1028701,mitsubishi,evolution,2005,sports car,206,1997,1410,6,20000,158800
992352,https://www.sgcarmart.com/listing/992352,honda,mobilio,2016,mpv,88,1497,1160,3,75000,62800
1026198,https://www.sgcarmart.com/listing/1026198,mini,one,2019,hatchback,75,1499,1225,1,29500,108800
1029670,https://www.sgcarmart.com/listing/1029670,rolls-royce,ghost,2012,luxury sedan,420,6592,2435,5,58000,468888
1015359,https://www.sgcarmart.com/listing/1015359,volvo,v60,2014,stationwagon,84,1560,1606,1,87500,53800
1002792,https://www.sgcarmart.com/listing/1002792,bmw,523i,2011,luxury sedan,150,2497,1650,-1,167000,36000
1015246,https://www.sgcarmart.com/listing/1015246,volkswagen,passat,2006,luxury sedan,110,1984,1613,2,145200,38500
C1004203,https://www.sgcarmart.com/listing/C1004203,mercedes-benz,c180,2011,luxury sedan,115,1597,1500,2,125000,76800
1015683,https://www.sgcarmart.com/listing/1015683,mazda,3,2017,mid-sized sedan,88,1496,1310,2,48248,64800
1028822,https://www.sgcarmart.com/listing/1028822,toyota,corolla,2019,mid-sized sedan,96,1598,XXXXX,1,13500,63333
994560,https://www.sgcarmart.com/listing/994560,bmw,330e,2020,luxury sedan,218,1998,1740,1,5000,218800
1016964,https://www.sgcarmart.com/listing/1016964,mitsubishi,outlander,2016,suv,123,2360,1530,2,57000,70800
1024570,https://www.sgcarmart.com/listing/1024570,nissan,teana,2009,luxury sedan,100,1997,1450,3,170000,29800
1024897,https://www.sgcarmart.com/listing/1024897,volkswagen,touran,2009,mpv,125,1390,1568,3,148820,54998
1025861,https://www.sgcarmart.com/listing/1025861,bmw,m2,2019,sports car,250,2998,1490,1,19000,193800
1015484,https://www.sgcarmart.com/listing/1015484,bmw,216i,2017,mpv,75,1499,1480,1,65421,86800
1019917,https://www.sgcarmart.com/listing/1019917,honda,civic,2018,mid-sized sedan,127,1498,1324,2,39000,104688
1017600,https://www.sgcarmart.com/listing/1017600,honda,jazz,2009,hatchback,73,1339,1060,1,81000,16000
1031108,https://www.sgcarmart.com/listing/1031108,mitsubishi,attrage,2016,mid-sized sedan,57,1193,940,1,71000,44800
1026619,https://www.sgcarmart.com/listing/1026619,toyota,corolla,2019,mid-sized sedan,96,1598,1230,1,15202,89800
1012679,https://www.sgcarmart.com/listing/1012679,toyota,alphard,2020,mpv,134,2493,2010,1,49,233900
1019142,https://www.sgcarmart.com/listing/1019142,kia,cerato,2009,sports car,92,1591,1232,5,150000,29800
1027813,https://www.sgcarmart.com/listing/1027813,honda,jazz,2019,hatchback,73,1318,1052,1,22000,68800
1025475,https://www.sgcarmart.com/listing/1025475,honda,civic,2017,hatchback,95,988,1355,1,45000,78800
1010745,https://www.sgcarmart.com/listing/1010745,mazda,3,2017,mid-sized sedan,88,1496,1310,1,65295,54800
1021842,https://www.sgcarmart.com/listing/1021842,kia,cerato,2019,mid-sized sedan,93,1591,1287,1,17036,80888
1000248,https://www.sgcarmart.com/listing/1000248,honda,accord,2008,sports car,162,1998,1390,3,155000,80800
1003357,https://www.sgcarmart.com/listing/1003357,bmw,alpina,2020,luxury sedan,447,4395,1970,1,13000,458888
992270,https://www.sgcarmart.com/listing/992270,bmw,318i,2017,luxury sedan,100,1499,1425,2,39000,107800
1022224,https://www.sgcarmart.com/listing/1022224,mercedes-benz,c160,2020,luxury sedan,95,1497,1505,1,15000,156800
1030817,https://www.sgcarmart.com/listing/1030817,hyundai,tucson,2007,suv,104,1975,1468,1,169000,12500
999386,https://www.sgcarmart.com/listing/999386,mazda,3,2015,mid-sized sedan,88,1496,1321,1,90646,44800
1028011,https://www.sgcarmart.com/listing/1028011,bmw,730li,2011,luxury sedan,190,2996,1855,2,128000,109800
1023205,https://www.sgcarmart.com/listing/1023205,mercedes-benz,cla180,2015,luxury sedan,90,1595,1430,2,65000,65800
1030257,https://www.sgcarmart.com/listing/1030257,volkswagen,passat,2019,luxury sedan,132,1798,1480,1,16176,113800
1010186,https://www.sgcarmart.com/listing/1010186,toyota,vios,2009,mid-sized sedan,80,1497,1095,3,138876,46999
1010811,https://www.sgcarmart.com/listing/1010811,mitsubishi,attrage,2017,mid-sized sedan,57,1193,940,1,8000,42388
1022938,https://www.sgcarmart.com/listing/1022938,bmw,118i,2011,hatchback,125,1598,1315,2,56000,79800
1007124,https://www.sgcarmart.com/listing/1007124,mazda,3,2016,mid-sized sedan,88,1496,1321,2,60000,53800
