listing_id,url,make,model,manufactured,reg_date,type_of_vehicle,eco_category,transmission,power,engine_cap,curb_weight,no_of_owners,mileage,price
1024623,https://www.sgcarmart.com/listing/1024623,mercedes-benz,c200,2114,13-feb-2015,luxury sedan,uncategorized,auto,135,1991,1465,3,93300,79800
1017450,https://www.sgcarmart.com/listing/1017450,Honda,jazz,2016,02-may-2017,hatchback,uncategorized,auto,96,1498,1046,1,55000,57800
1026064,https://www.sgcarmart.com/listing/1026064,Mercedes-Benz,amg,2017,10-nov-2017,sports_car,uncategorized,auto,115,1595,1505,2,80000,140888
1029796,https://www.sgcarmart.com/listing/1029796,mercedes-benz,c180,2012,23-jan-2013,luxury sedan,uncategorized,auto,115,1595,1485,2,90700,38800
1006530,https://www.sgcarmart.com/listing/1006530,bmw,x1,2019,26-jun-2019,suv,uncategorized,auto,103,1499,1430,1,22462,129888
1000830,https://www.sgcarmart.com/listing/1000830,suzuki,swift,2008,15-oct-2008,hatchback,uncategorized,auto,74,1490,1060,5,130000,16300
1022185,https://www.sgcarmart.com/listing/1022185,toyota,corolla,2007,11-dec-2007,mid-sized sedan,uncategorized,auto,81,1598,1115,2,120000,9388
1011569,https://www.sgcarmart.com/listing/1011569,kia,cerato,2017,31-oct-2017,mid-sized sedan,uncategorized,auto,95,1591,1295,1,63200,59888
1029376,https://www.sgcarmart.com/listing/1029376,lexus,rx,2010,23-sep-2010,suv,uncategorized,auto,220,3456,2110,4,140000,80000
1011150,https://www.sgcarmart.com/listing/1011150,Bmw,640i,2012,02-aug-2012,sports car,uncategorized,auto,235,2979,1915,3,130000,150000
1017709,https://www.sgcarmart.com/listing/1017709,mercedes-benz,c180,2014,02-oct-2014,sports car,uncategorized,auto,115,1595,1505,1,82000,67888
929795,https://www.sgcarmart.com/listing/929795,audi,sq5,2016,30-nov-2016,suv,uncategorized,auto,260,2995,1970,2,36000,168888
1023091,https://www.sgcarmart.com/listing/1023091,Honda,accord,2014,27-oct-2015,luxury sedan,uncategorized,auto,129,2356,1570,99999,83500,69800
1017012,https://www.sgcarmart.com/listing/1017012,bmw,520i,2015,24-mar-2016,luxury sedan,uncategorized,auto,135,1997,1615,1,149252,91000
979767,https://www.sgcarmart.com/listing/979767,nissan,latio,2007,28-jun-2008,mid-sized sedan,uncategorized,auto,80,1498,1130,4,112000,39999
1005405,https://www.sgcarmart.com/listing/1005405,Toyota,c-hr,2017,22-jun-2018,suv,uncategorized,auto,90,1797,1440,1,29206,92800
1014973,https://www.sgcarmart.com/listing/1014973,Mitsubishi,asx,2017,18-dec-2017,suv,uncategorized,auto,110,1998,1365,1,82000,69800
1000194,https://www.sgcarmart.com/listing/1000194,Mercedes-Benz,amg,2016,19-jan-2017,sports car,uncategorized,auto,270,2996,1735,1,39000,203800
999231,https://www.sgcarmart.com/listing/999231,mitsubishi,attrage,2018,15-oct-2018,mid-sized sedan,uncategorized,auto,59,1193,940,1,20888,48800
1023195,https://www.sgcarmart.com/listing/1023195,Mercedes-Benz,glc200,2018,11-oct-2018,suv,uncategorized,auto,135,1991,1705,1,55000,157800
987626,https://www.sgcarmart.com/listing/987626,subaru,forester,2017,29-sep-2017,suv,uncategorized,auto,177,1998,1682,99999,58000,86800
1030340,https://www.sgcarmart.com/listing/1030340,mercedes-benz,amg,2015,07-jul-2015,luxury sedan,uncategorized,auto,135,1991,1465,1,162000,92800
1013515,https://www.sgcarmart.com/listing/1013515,mercedes-benz,c180,2016,10-jun-2016,luxury sedan,uncategorized,auto,115,1595,1425,2,54000,95000
975874,https://www.sgcarmart.com/listing/975874,Subaru,forester,2018,02-may-2019,suv,uncategorized,auto,115,1995,1591,2,39800,92800
983821,https://www.sgcarmart.com/listing/983821,mitsubishi,outlander,2016,01-nov-2016,suv,uncategorized,auto,123,2360,1530,1,76000,67800
1027492,https://www.sgcarmart.com/listing/1027492,porsche,911,2006,07-dec-2006,sports car,uncategorized,auto,261,3824,1590,5,99000,195000
1020956,https://www.sgcarmart.com/listing/1020956,honda,vezel,2016,16-may-2017,suv,uncategorized,auto,112,1496,1280,2,38000,90000
1005132,https://www.sgcarmart.com/listing/1005132,mercedes-benz,amg,2019,14-jun-2021,luxury sedan,uncategorized,auto,100,1332,1430,1,35,174800
1013718,https://www.sgcarmart.com/listing/1013718,toyota,wish,2017,29-aug-2017,mpv,uncategorized,auto,105,1798,1355,1,67000,71800
1019519,https://www.sgcarmart.com/listing/1019519,mitsubishi,outlander,2018,18-may-2018,suv,uncategorized,auto,110,1998,1480,1,65500,83900
974858,https://www.sgcarmart.com/listing/974858,nissan,sylphy,2006,18-dec-2006,mid-sized sedan,uncategorized,auto,80,1498,1175,3,165236,5500
1028355,https://www.sgcarmart.com/listing/1028355,Toyota,harrier,2007,27-aug-2007,suv,uncategorized,auto,118,2362,1600,4,171000,43700
1028134,https://www.sgcarmart.com/listing/1028134,toyota,vios,2006,17-jul-2006,mid-sized sedan,uncategorized,auto,80,1497,1020,5,179000,29000
994780,https://www.sgcarmart.com/listing/994780,mercedes-benz,amg,2018,25-mar-2020,sports car,uncategorized,auto,145,1497,1660,1,16300,199800
1018438,https://www.sgcarmart.com/listing/1018438,Kia,cerato,2012,30-may-2012,hatchback,uncategorized,auto,91,1591,1261,2,107000,44000
997251,https://www.sgcarmart.com/listing/997251,mercedes-benz,s320l,2016,17-may-2016,luxury sedan,uncategorized,auto,200,2996,1940,2,53000,188800
1015574,https://www.sgcarmart.com/listing/1015574,nissan,qashqai,2016,20-jun-2016,suv,uncategorized,auto,85,1197,1285,2,119000,53800
1015076,https://www.sgcarmart.com/listing/1015076,renault,clio,2016,15-may-2017,hatchback,uncategorized,auto,87,1197,1090,1,60000,50800
1030811,https://www.sgcarmart.com/listing/1030811,suzuki,swift,2009,17-mar-2009,hatchback,uncategorized,auto,74,1490,1060,3,141000,52800
971645,https://www.sgcarmart.com/listing/971645,rolls-royce,ghost,2018,06-jun-2019,mid-sized sedan,uncategorized,auto,420,6592,2435,1,28000,950000
991091,https://www.sgcarmart.com/listing/991091,citroen,c4,2016,13-jul-2016,mpv,uncategorized,auto,121,1598,1320,2,79996,67800
984401,https://www.sgcarmart.com/listing/984401,bmw,335i,2013,04-jun-2013,luxury sedan,uncategorized,auto,225,2979,1595,3,178000,79800
1023637,https://www.sgcarmart.com/listing/1023637,Mitsubishi,outlander,2019,09-may-2019,suv,uncategorized,auto,110,1998,1480,1,53000,94800
1009274,https://www.sgcarmart.com/listing/1009274,Toyota,wish,2014,21-nov-2014,mpv,uncategorized,auto,105,1798,1360,2,98000,48000
1026727,https://www.sgcarmart.com/listing/1026727,bmw,216d,2016,18-nov-2016,mpv,uncategorized,auto,85,1496,1480,1,78000,79800
1002822,https://www.sgcarmart.com/listing/1002822,honda,vezel,2016,04-oct-2019,suv,uncategorized,auto,112,1496,1280,1,18000,93800
1028437,https://www.sgcarmart.com/listing/1028437,honda,jazz,2014,01-sep-2014,hatchback,uncategorized,auto,96,1498,1046,2,99500,34800
1001893,https://www.sgcarmart.com/listing/1001893,honda,civic,2017,28-sep-2017,mid-sized sedan,uncategorized,auto,127,1498,1324,4,75888,90000
1006526,https://www.sgcarmart.com/listing/1006526,kia,cerato,2017,28-mar-2018,mid-sized sedan,uncategorized,auto,95,1591,1295,1,55500,65300
1010512,https://www.sgcarmart.com/listing/1010512,mitsubishi,outlander,2018,06-jun-2018,suv,uncategorized,auto,110,1998,1480,2,57000,87800
1014384,https://www.sgcarmart.com/listing/1014384,mazda,3,2015,29-jun-2015,mid-sized sedan,uncategorized,auto,88,1496,1321,1,85000,41000
1005868,https://www.sgcarmart.com/listing/1005868,mercedes-benz,s450,2019,18-sep-2019,luxury sedan,uncategorized,auto,270,2996,1955,1,14000,352800
1003523,https://www.sgcarmart.com/listing/1003523,bmw,320i,2013,21-feb-2014,luxury sedan,uncategorized,auto,135,1997,1420,2,90288,53200
1010991,https://www.sgcarmart.com/listing/1010991,mercedes-benz,e200,2008,21-jan-2009,luxury sedan,uncategorized,auto,120,1796,1690,2,186000,59800
1002584,https://www.sgcarmart.com/listing/1002584,mercedes-benz,amg,2011,21-jun-2012,sports car,uncategorized,auto,358,6208,1730,4,87000,158888
996362,https://www.sgcarmart.com/listing/996362,hyundai,elantra,2018,17-mar-2018,mid-sized sedan,uncategorized,auto,93,1591,1345,1,42500,63900
978869,https://www.sgcarmart.com/listing/978869,seat,leon,2020,24-nov-2020,sports car,uncategorized,auto,213,1984,1421,1,13000,159999
992883,https://www.sgcarmart.com/listing/992883,Volkswagen,touran,2014,27-oct-2015,mpv,uncategorized,auto,103,1390,1536,1,125000,53800
1022422,https://www.sgcarmart.com/listing/1022422,hyundai,i30,2018,27-jun-2018,hatchback,uncategorized,auto,103,1353,1240,1,90000,72000
995576,https://www.sgcarmart.com/listing/995576,toyota,harrier,2016,28-feb-2017,suv,uncategorized,auto,111,1986,1600,1,32326,94888
1007249,https://www.sgcarmart.com/listing/1007249,mercedes-benz,cla200,2016,29-jun-2017,luxury sedan,uncategorized,auto,115,1595,1395,1,50380,104000
1027919,https://www.sgcarmart.com/listing/1027919,honda,vezel,2016,28-jul-2016,suv,uncategorized,auto,96,1496,1190,1,62000,58800
1028765,https://www.sgcarmart.com/listing/1028765,honda,jazz,2018,29-nov-2018,hatchback,uncategorized,auto,73,1318,1052,1,42338,65800
1014264,https://www.sgcarmart.com/listing/1014264,audi,a4,2016,28-dec-2016,luxury sedan,uncategorized,auto,110,1395,1450,2,90000,86000
997454,https://www.sgcarmart.com/listing/997454,honda,civic,2019,06-mar-2020,mid-sized_sedan,uncategorized,auto,127,1498,1310,1,13000,109500
980767,https://www.sgcarmart.com/listing/980767,Bmw,m3,2009,08-jun-2012,sports car,uncategorized,auto,309,3999,1905,3,148000,138800
987013,https://www.sgcarmart.com/listing/987013,nissan,gtr,2010,20-may-2010,sports car,uncategorized,auto,357,3799,1745,6,79000,228000
988142,https://www.sgcarmart.com/listing/988142,toyota,noah,2015,08-apr-2016,mpv,uncategorized,auto,112,1986,1570,1,120000,76800
1019726,https://www.sgcarmart.com/listing/1019726,volkswagen,golf,2017,04-dec-2017,hatchback,uncategorized,auto,81,999,1257,1,57000,60800
1015447,https://www.sgcarmart.com/listing/1015447,mazda,3,2016,28-feb-2017,mid-sized sedan,uncategorized,auto,88,1496,1321,1,44000,60800
1016122,https://www.sgcarmart.com/listing/1016122,bentley,continental,2013,28-jun-2013,sports car,uncategorized,auto,373,3993,2295,4,80059,275000
1008236,https://www.sgcarmart.com/listing/1008236,Honda,vezel,2019,05-jul-2019,suv,uncategorized,auto,96,1496,1190,1,21000,82800
1018814,https://www.sgcarmart.com/listing/1018814,toyota,alphard,2017,30-nov-2017,mpv,uncategorized,auto,134,2494,2075,2,30000,148988
1031106,https://www.sgcarmart.com/listing/1031106,land rover,range,2011,01-dec-2011,suv,uncategorized,auto,177,1999,1720,4,97000,125000
1029195,https://www.sgcarmart.com/listing/1029195,mercedes-benz,c180,2017,20-apr-2018,luxury sedan,uncategorized,auto,115,1595,1425,2,66000,126000
1024953,https://www.sgcarmart.com/listing/1024953,lexus,ux,2019,31-dec-2019,suv,uncategorized,auto,127,1987,1485,1,23000,136000
1029468,https://www.sgcarmart.com/listing/1029468,honda,civic,2016,03-feb-2017,mid-sized sedan,uncategorized,auto,127,1498,1324,1,77000,82800
1030196,https://www.sgcarmart.com/listing/1030196,bmw,520i,2017,12-dec-2017,luxury sedan,uncategorized,auto,135,1998,1530,1,58000,147777
1015087,https://www.sgcarmart.com/listing/1015087,toyota,wish,2009,13-aug-2010,mpv,uncategorized,auto,106,1797,1340,99999,140000,69800
1008677,https://www.sgcarmart.com/listing/1008677,land rover,range,2015,31-mar-2015,suv,uncategorized,auto,225,2993,2183,1,65000,203800
1024343,https://www.sgcarmart.com/listing/1024343,Honda,crossroad,2008,28-mar-2008,suv,uncategorized,auto,103,1799,1410,1,199800,57800
1018294,https://www.sgcarmart.com/listing/1018294,Bmw,523i,2010,20-may-2010,luxury sedan,uncategorized,auto,150,2497,1650,5,137541,78800
1028606,https://www.sgcarmart.com/listing/1028606,nissan,x-trail,2016,29-mar-2016,suv,uncategorized,auto,106,1997,1626,1,95672,64800
985167,https://www.sgcarmart.com/listing/985167,Hyundai,santa,2016,21-oct-2016,suv,uncategorized,auto,138,2359,1891,2,79000,86800
1020829,https://www.sgcarmart.com/listing/1020829,Volkswagen,tiguan,2015,26-feb-2016,suv,uncategorized,auto,118,1390,1551,2,48000,70800
1019478,https://www.sgcarmart.com/listing/1019478,honda,jazz,2008,11-feb-2009,hatchback,uncategorized,auto,73,1339,1090,4,133800,20800
1006147,https://www.sgcarmart.com/listing/1006147,maserati,levante,2019,19-apr-2021,suv,uncategorized,auto,257,2979,2109,1,799,353800
990965,https://www.sgcarmart.com/listing/990965,honda,vezel,2016,16-jun-2017,suv,uncategorized,auto,96,1496,1190,1,50123,64111
1026888,https://www.sgcarmart.com/listing/1026888,bmw,318i,2017,27-feb-2018,luxury sedan,uncategorized,auto,100,1499,1425,1,27309,110800
1006564,https://www.sgcarmart.com/listing/1006564,bmw,z4,2012,13-mar-2017,sports_car,uncategorized,auto,180,1997,1495,2,28500,135800
933889,https://www.sgcarmart.com/listing/933889,toyota,noah,2019,25-sep-2020,mpv,uncategorized,auto,112,1986,1570,1,652,150988
1029431,https://www.sgcarmart.com/listing/1029431,bmw,m135i,2015,12-jan-2016,sports car,uncategorized,auto,240,2979,1450,2,52000,107000
1003244,https://www.sgcarmart.com/listing/1003244,toyota,voxy,2018,19-jun-2018,mpv,uncategorized,auto,100,1797,1630,1,29000,111800
1029888,https://www.sgcarmart.com/listing/1029888,Toyota,noah,2018,28-jun-2018,mpv,uncategorized,auto,100,1797,1610,3,42000,103800
1013472,https://www.sgcarmart.com/listing/1013472,land rover,range,2016,28-dec-2016,suv,uncategorized,auto,177,1999,1720,1,78000,119888
1026304,https://www.sgcarmart.com/listing/1026304,bmw,520i,2018,31-dec-2018,luxury sedan,uncategorized,auto,135,1998,1530,2,45000,163999
1020543,https://www.sgcarmart.com/listing/1020543,mercedes-benz,coupe,2020,19-nov-2020,suv,uncategorized,auto,190,1991,1795,1,11695,255800
1027664,https://www.sgcarmart.com/listing/1027664,mitsubishi,attrage,2018,23-apr-2019,mid-sized sedan,uncategorized,auto,59,1193,940,1,36329,56800
1020314,https://www.sgcarmart.com/listing/1020314,toyota,prado,2008,14-aug-2008,suv,uncategorized,auto,120,2693,1940,4,113589,89998
1025440,https://www.sgcarmart.com/listing/1025440,Volkswagen,golf,2016,16-oct-2017,hatchback,uncategorized,auto,92,1395,1249,1,46500,75500
1024284,https://www.sgcarmart.com/listing/1024284,honda,vezel,2015,05-jan-2016,suv,uncategorized,auto,112,1496,1300,1,60000,58800
1026984,https://www.sgcarmart.com/listing/1026984,Hyundai,i30,2019,14-sep-2019,hatchback,uncategorized,auto,95,1353,1240,1,23000,85100
1026232,https://www.sgcarmart.com/listing/1026232,bmw,316i,2013,13-dec-2013,luxury sedan,uncategorized,auto,100,1598,1405,3,105000,44800
1019020,https://www.sgcarmart.com/listing/1019020,Mercedes-Benz,c180,2011,12-oct-2011,luxury sedan,uncategorized,auto,115,1597,1500,2,139054,75800
1000621,https://www.sgcarmart.com/listing/1000621,porsche,cayenne,2015,19-jan-2016,suv,uncategorized,auto,309,3604,2160,3,48800,250000
992702,https://www.sgcarmart.com/listing/992702,toyota,vios,2019,31-oct-2019,mid-sized sedan,uncategorized,auto,79,1496,1085,1,67100,74800
1028443,https://www.sgcarmart.com/listing/1028443,mercedes-benz,c180,2014,16-dec-2014,luxury sedan,uncategorized,auto,115,1595,1425,1,102600,70800
1023052,https://www.sgcarmart.com/listing/1023052,Honda,jazz,2016,25-may-2016,hatchback,uncategorized,auto,96,1498,1046,2,69000,53000
992855,https://www.sgcarmart.com/listing/992855,bmw,135i,2011,03-aug-2011,sports car,uncategorized,auto,225,2979,1470,4,127000,128888
992373,https://www.sgcarmart.com/listing/992373,Honda,stream,2007,06-feb-2009,mpv,uncategorized,auto,103,1799,1370,6,145380,20998
1006793,https://www.sgcarmart.com/listing/1006793,audi,q3,2015,31-jul-2015,suv,uncategorized,auto,110,1395,1480,2,77700,73800
1024511,https://www.sgcarmart.com/listing/1024511,mercedes-benz,e200,2017,12-jan-2018,luxury sedan,uncategorized,auto,135,1991,1605,2,34158,148988
1017382,https://www.sgcarmart.com/listing/1017382,honda,fit,2019,15-jul-2020,hatchback,uncategorized,auto,73,1317,1030,1,25034,71888
1010004,https://www.sgcarmart.com/listing/1010004,bmw,216d,2016,03-may-2016,mpv,uncategorized,auto,85,1496,1480,1,49862,73000
1009696,https://www.sgcarmart.com/listing/1009696,honda,fit,2018,04-sep-2020,hatchback,uncategorized,auto,101,1496,1080,1,13688,80888
994294,https://www.sgcarmart.com/listing/994294,honda,shuttle,2016,25-nov-2016,stationwagon,uncategorized,auto,97,1496,1130,2,66446,56800
974809,https://www.sgcarmart.com/listing/974809,porsche,panamera,2017,08-aug-2017,sports car,uncategorized,auto,243,2995,2010,3,57000,428000
1014538,https://www.sgcarmart.com/listing/1014538,mercedes-benz,c180,2017,14-dec-2017,luxury sedan,uncategorized,auto,115,1595,1425,2,49529,120800
1018554,https://www.sgcarmart.com/listing/1018554,hyundai,veloster,2013,02-sep-2013,hatchback,uncategorized,auto,137,1591,1353,4,110000,35000
1015481,https://www.sgcarmart.com/listing/1015481,ferrari,599,2008,21-jan-2009,sports car,uncategorized,auto,456,5999,1690,1,88000,365000
1030955,https://www.sgcarmart.com/listing/1030955,honda,stream,2007,16-jan-2008,mpv,uncategorized,auto,103,1799,1390,3,140000,11000
1003357,https://www.sgcarmart.com/listing/1003357,bmw,alpina,2020,21-sep-2020,luxury sedan,uncategorized,auto,447,4395,1970,1,13000,458888
980389,https://www.sgcarmart.com/listing/980389,kia,cerato,2017,24-apr-2017,mid-sized sedan,uncategorized,auto,95,1591,1295,1,92000,58800
1030302,https://www.sgcarmart.com/listing/1030302,toyota,vellfire,2018,03-jul-2018,mpv,uncategorized,auto,134,2493,2030,1,57000,153777
1026171,https://www.sgcarmart.com/listing/1026171,volkswagen,golf,2015,30-mar-2016,hatchback,uncategorized,auto,81,1197,1229,1,75000,48000
1025037,https://www.sgcarmart.com/listing/1025037,mazda,3,2016,29-sep-2016,mid-sized sedan,uncategorized,auto,88,1496,1321,4,122000,49800
993940,https://www.sgcarmart.com/listing/993940,mercedes-benz,amg,2019,21-jan-2020,luxury sedan,uncategorized,auto,225,1991,1590,1,19000,229888
1028108,https://www.sgcarmart.com/listing/1028108,mitsubishi,lancer,2009,05-mar-2009,mid-sized sedan,uncategorized,auto,79,1584,1162,2,70138,18900
1026362,https://www.sgcarmart.com/listing/1026362,mazda,2,2018,30-nov-2018,luxury sedan,uncategorized,auto,121,1998,1515,1,35500,85999
1026459,https://www.sgcarmart.com/listing/1026459,bmw,316i,2013,29-jan-2014,luxury sedan,uncategorized,auto,100,1598,1405,1,77000,51800
1020553,https://www.sgcarmart.com/listing/1020553,toyota,corolla,2015,31-jul-2015,mid-sized sedan,uncategorized,auto,90,1598,1205,2,64000,48800
1023461,https://www.sgcarmart.com/listing/1023461,subaru,forester,2016,26-sep-2016,suv,uncategorized,auto,110,1995,1566,2,79000,64000
1022492,https://www.sgcarmart.com/listing/1022492,volkswagen,touran,2019,25-feb-2020,mpv,uncategorized,auto,110,1395,1288,1,39000,129988
1027435,https://www.sgcarmart.com/listing/1027435,kia,stinger,2018,05-apr-2018,luxury sedan,uncategorized,auto,182,1998,1642,2,58541,119800
1027615,https://www.sgcarmart.com/listing/1027615,nissan,qashqai,2017,12-sep-2017,suv,uncategorized,auto,85,1197,1325,1,49000,69800
995440,https://www.sgcarmart.com/listing/995440,bmw,216d,2016,31-oct-2016,mpv,uncategorized,auto,85,1496,1480,1,86000,79800
1024141,https://www.sgcarmart.com/listing/1024141,mazda,3,2016,11-oct-2016,mid-sized sedan,uncategorized,auto,88,1496,1321,3,81663,53888
1005005,https://www.sgcarmart.com/listing/1005005,honda,fit,2019,12-oct-2020,hatchback,uncategorized,auto,73,1317,1030,1,13135,74800
997185,https://www.sgcarmart.com/listing/997185,honda,jazz,2019,30-jul-2019,hatchback,uncategorized,auto,96,1498,1088,1,51283,76800
